PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
1L10SO,73,01,307.00,343.00,378.00,411.00,443.00,475.00,507.00,539.00,574.00,613.00,M,PR,01,0000,00,19000101
1L10SO,73,02,659.00,717.00,792.00,898.00,912.00,927.00,941.00,953.00,,,M,PR,01,0000,00,19000101
1L10SO,73,00,,,.00,23.00,62.00,99.00,135.00,171.00,206.00,240.00,M,SM,01,0000,00,19000101
1L10SO,73,01,273.00,305.00,336.00,366.00,396.00,425.00,456.00,488.00,524.00,566.00,M,SM,01,0000,00,19000101
1L10SO,73,02,618.00,684.00,772.00,898.00,912.00,927.00,941.00,953.00,,,M,SM,01,0000,00,19000101
1L10SO,74,00,,,.00,30.00,75.00,118.00,162.00,205.00,247.00,289.00,F,ST,01,0000,00,19000101
1L10SO,74,01,330.00,369.00,407.00,444.00,480.00,517.00,553.00,591.00,632.00,679.00,F,ST,01,0000,00,19000101
1L10SO,74,02,733.00,803.00,897.00,912.00,927.00,941.00,953.00,,,,F,ST,01,0000,00,19000101
1L10SO,74,00,,,.00,31.00,75.00,119.00,163.00,206.00,249.00,291.00,F,PR,01,0000,00,19000101
1L10SO,74,01,331.00,371.00,409.00,446.00,482.00,518.00,555.00,593.00,634.00,680.00,F,PR,01,0000,00,19000101
1L10SO,74,02,735.00,803.00,897.00,912.00,927.00,941.00,953.00,,,,F,PR,01,0000,00,19000101
1L10SO,74,00,,,.00,28.00,71.00,113.00,155.00,197.00,238.00,278.00,F,SM,01,0000,00,19000101
1L10SO,74,01,317.00,355.00,392.00,428.00,463.00,499.00,535.00,574.00,616.00,664.00,F,SM,01,0000,00,19000101
1L10SO,74,02,722.00,796.00,897.00,912.00,927.00,941.00,953.00,,,,F,SM,01,0000,00,19000101
1L10SO,74,00,,,.00,27.00,69.00,110.00,150.00,190.00,229.00,267.00,M,ST,01,0000,00,19000101
1L10SO,74,01,304.00,340.00,374.00,408.00,441.00,474.00,508.00,546.00,588.00,637.00,M,ST,01,0000,00,19000101
1L10SO,74,02,700.00,782.00,898.00,912.00,927.00,941.00,953.00,,,,M,ST,01,0000,00,19000101
1L10SO,74,00,,,.00,30.00,73.00,115.00,157.00,197.00,237.00,276.00,M,PR,01,0000,00,19000101
1L10SO,74,01,314.00,351.00,385.00,419.00,452.00,485.00,520.00,556.00,597.00,646.00,M,PR,01,0000,00,19000101
1L10SO,74,02,706.00,786.00,898.00,912.00,927.00,941.00,953.00,,,,M,PR,01,0000,00,19000101
1L10SO,74,00,,,.00,23.00,62.00,100.00,137.00,173.00,208.00,243.00,M,SM,01,0000,00,19000101
1L10SO,74,01,277.00,309.00,340.00,371.00,402.00,434.00,468.00,505.00,549.00,603.00,M,SM,01,0000,00,19000101
1L10SO,74,02,672.00,765.00,898.00,912.00,927.00,941.00,953.00,,,,M,SM,01,0000,00,19000101
1L10SO,75,00,,,.00,33.00,79.00,124.00,169.00,214.00,257.00,300.00,F,ST,01,0000,00,19000101
1L10SO,75,01,341.00,381.00,420.00,458.00,495.00,534.00,574.00,617.00,666.00,724.00,F,ST,01,0000,00,19000101
1L10SO,75,02,797.00,897.00,912.00,927.00,941.00,953.00,,,,,F,ST,01,0000,00,19000101
1L10SO,75,00,,,.00,34.00,80.00,125.00,171.00,215.00,259.00,301.00,F,PR,01,0000,00,19000101
1L10SO,75,01,343.00,383.00,422.00,460.00,497.00,536.00,576.00,619.00,667.00,725.00,F,PR,01,0000,00,19000101
1L10SO,75,02,798.00,897.00,912.00,927.00,941.00,953.00,,,,,F,PR,01,0000,00,19000101
1L10SO,75,00,,,.00,31.00,75.00,118.00,162.00,205.00,247.00,288.00,F,SM,01,0000,00,19000101
1L10SO,75,01,327.00,366.00,403.00,440.00,477.00,515.00,556.00,600.00,651.00,712.00,F,SM,01,0000,00,19000101
1L10SO,75,02,790.00,897.00,912.00,927.00,941.00,953.00,,,,,F,SM,01,0000,00,19000101
1L10SO,75,00,,,.00,29.00,71.00,113.00,155.00,195.00,235.00,274.00,M,ST,01,0000,00,19000101
1L10SO,75,01,311.00,347.00,382.00,417.00,452.00,488.00,527.00,571.00,623.00,689.00,M,ST,01,0000,00,19000101
1L10SO,75,02,775.00,898.00,912.00,927.00,941.00,953.00,,,,,M,ST,01,0000,00,19000101
1L10SO,75,00,,,.00,32.00,76.00,119.00,162.00,203.00,244.00,284.00,M,PR,01,0000,00,19000101
1L10SO,75,01,322.00,358.00,393.00,428.00,463.00,499.00,537.00,580.00,631.00,695.00,M,PR,01,0000,00,19000101
1L10SO,75,02,779.00,898.00,912.00,927.00,941.00,953.00,,,,,M,PR,01,0000,00,19000101
1L10SO,75,00,,,.00,23.00,62.00,101.00,139.00,176.00,212.00,247.00,M,SM,01,0000,00,19000101
1L10SO,75,01,281.00,313.00,345.00,377.00,411.00,446.00,485.00,531.00,588.00,661.00,M,SM,01,0000,00,19000101
1L10SO,75,02,758.00,898.00,912.00,927.00,941.00,953.00,,,,,M,SM,01,0000,00,19000101
1L10SO,76,00,,,.00,37.00,84.00,131.00,178.00,223.00,268.00,311.00,F,ST,01,0000,00,19000101
1L10SO,76,01,353.00,393.00,433.00,473.00,513.00,555.00,601.00,652.00,713.00,791.00,F,ST,01,0000,00,19000101
1L10SO,76,02,897.00,912.00,927.00,941.00,953.00,,,,,,F,ST,01,0000,00,19000101
1L10SO,76,00,,,.00,37.00,85.00,132.00,179.00,225.00,269.00,312.00,F,PR,01,0000,00,19000101
1L10SO,76,01,354.00,395.00,435.00,475.00,515.00,557.00,602.00,653.00,714.00,792.00,F,PR,01,0000,00,19000101
1L10SO,76,02,897.00,912.00,927.00,941.00,953.00,,,,,,F,PR,01,0000,00,19000101
1L10SO,76,00,,,.00,33.00,79.00,124.00,169.00,213.00,256.00,298.00,F,SM,01,0000,00,19000101
1L10SO,76,01,338.00,377.00,416.00,454.00,494.00,537.00,583.00,636.00,701.00,783.00,F,SM,01,0000,00,19000101
1L10SO,76,02,897.00,912.00,927.00,941.00,953.00,,,,,,F,SM,01,0000,00,19000101
1L10SO,76,00,,,.00,30.00,74.00,118.00,160.00,202.00,242.00,281.00,M,ST,01,0000,00,19000101
1L10SO,76,01,319.00,355.00,391.00,428.00,466.00,507.00,553.00,608.00,677.00,768.00,M,ST,01,0000,00,19000101
1L10SO,76,02,898.00,912.00,927.00,941.00,953.00,,,,,,M,ST,01,0000,00,19000101
1L10SO,76,00,,,.00,34.00,79.00,123.00,167.00,210.00,251.00,291.00,M,PR,01,0000,00,19000101
1L10SO,76,01,329.00,366.00,402.00,439.00,476.00,517.00,562.00,616.00,683.00,772.00,M,PR,01,0000,00,19000101
1L10SO,76,02,898.00,912.00,927.00,941.00,953.00,,,,,,M,PR,01,0000,00,19000101
1L10SO,76,00,,,.00,24.00,64.00,103.00,142.00,179.00,216.00,251.00,M,SM,01,0000,00,19000101
1L10SO,76,01,285.00,318.00,352.00,387.00,424.00,465.00,513.00,572.00,648.00,751.00,M,SM,01,0000,00,19000101
1L10SO,76,02,898.00,912.00,927.00,941.00,953.00,,,,,,M,SM,01,0000,00,19000101
1L10SO,77,00,,,.00,40.00,90.00,138.00,186.00,233.00,278.00,322.00,F,ST,01,0000,00,19000101
1L10SO,77,01,365.00,406.00,448.00,490.00,535.00,583.00,637.00,702.00,784.00,897.00,F,ST,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,F,ST,01,0000,00,19000101
1L10SO,77,00,,,.00,41.00,91.00,139.00,187.00,234.00,280.00,324.00,F,PR,01,0000,00,19000101
1L10SO,77,01,366.00,408.00,450.00,492.00,536.00,584.00,638.00,703.00,785.00,897.00,F,PR,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,F,PR,01,0000,00,19000101
1L10SO,77,00,,,.00,37.00,84.00,131.00,177.00,222.00,265.00,307.00,F,SM,01,0000,00,19000101
1L10SO,77,01,349.00,389.00,430.00,472.00,516.00,565.00,621.00,689.00,777.00,897.00,F,SM,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,F,SM,01,0000,00,19000101
1L10SO,77,00,,,.00,33.00,78.00,122.00,166.00,208.00,249.00,288.00,M,ST,01,0000,00,19000101
1L10SO,77,01,327.00,364.00,403.00,442.00,485.00,534.00,592.00,664.00,761.00,898.00,M,ST,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,M,ST,01,0000,00,19000101
1L10SO,77,00,,,.00,36.00,83.00,129.00,173.00,216.00,258.00,298.00,M,PR,01,0000,00,19000101
1L10SO,77,01,337.00,375.00,413.00,453.00,495.00,543.00,600.00,671.00,765.00,898.00,M,PR,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,M,PR,01,0000,00,19000101
1L10SO,77,00,,,.00,25.00,66.00,106.00,145.00,184.00,220.00,256.00,M,SM,01,0000,00,19000101
1L10SO,77,01,290.00,325.00,362.00,400.00,443.00,494.00,556.00,636.00,744.00,898.00,M,SM,01,0000,00,19000101
1L10SO,77,02,912.00,927.00,941.00,953.00,,,,,,,M,SM,01,0000,00,19000101
1L10SO,78,00,,,.00,45.00,96.00,146.00,195.00,242.00,289.00,333.00,F,ST,01,0000,00,19000101
1L10SO,78,01,377.00,421.00,466.00,513.00,563.00,621.00,689.00,777.00,897.00,912.00,F,ST,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,F,ST,01,0000,00,19000101
1L10SO,78,00,,,.00,45.00,97.00,147.00,196.00,244.00,290.00,335.00,F,PR,01,0000,00,19000101
1L10SO,78,01,379.00,423.00,467.00,514.00,565.00,622.00,690.00,777.00,897.00,912.00,F,PR,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,F,PR,01,0000,00,19000101
1L10SO,78,00,,,.00,40.00,89.00,138.00,185.00,230.00,275.00,318.00,F,SM,01,0000,00,19000101
1L10SO,78,01,360.00,403.00,447.00,494.00,545.00,605.00,677.00,769.00,897.00,912.00,F,SM,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,F,SM,01,0000,00,19000101
1L10SO,78,00,,,.00,36.00,82.00,128.00,172.00,215.00,256.00,296.00,M,ST,01,0000,00,19000101
1L10SO,78,01,336.00,376.00,417.00,462.00,514.00,574.00,651.00,753.00,898.00,912.00,M,ST,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,78,00,,,.00,39.00,87.00,134.00,179.00,223.00,265.00,306.00,M,PR,01,0000,00,19000101
1L10SO,78,01,345.00,386.00,427.00,472.00,522.00,582.00,657.00,757.00,898.00,912.00,M,PR,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,78,00,,,.00,27.00,69.00,110.00,149.00,188.00,224.00,261.00,M,SM,01,0000,00,19000101
1L10SO,78,01,297.00,335.00,376.00,421.00,473.00,538.00,622.00,736.00,898.00,912.00,M,SM,01,0000,00,19000101
1L10SO,78,02,927.00,941.00,953.00,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,79,00,,,.00,49.00,102.00,153.00,203.00,252.00,299.00,345.00,F,ST,01,0000,00,19000101
1L10SO,79,01,392.00,439.00,488.00,542.00,603.00,676.00,769.00,897.00,912.00,927.00,F,ST,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,F,ST,01,0000,00,19000101
1L10SO,79,00,,,.00,49.00,103.00,154.00,205.00,253.00,301.00,347.00,F,PR,01,0000,00,19000101
1L10SO,79,01,393.00,440.00,490.00,543.00,604.00,677.00,769.00,897.00,912.00,927.00,F,PR,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,F,PR,01,0000,00,19000101
1L10SO,79,00,,,.00,44.00,95.00,144.00,192.00,239.00,284.00,329.00,F,SM,01,0000,00,19000101
1L10SO,79,01,374.00,420.00,470.00,524.00,587.00,663.00,761.00,897.00,912.00,927.00,F,SM,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,F,SM,01,0000,00,19000101
1L10SO,79,00,,,.00,39.00,87.00,133.00,178.00,221.00,263.00,304.00,M,ST,01,0000,00,19000101
1L10SO,79,01,346.00,390.00,438.00,492.00,556.00,637.00,745.00,898.00,912.00,927.00,M,ST,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,79,00,,,.00,42.00,91.00,139.00,185.00,229.00,272.00,314.00,M,PR,01,0000,00,19000101
1L10SO,79,01,356.00,399.00,447.00,500.00,563.00,643.00,748.00,898.00,912.00,927.00,M,PR,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,79,00,,,.00,29.00,72.00,113.00,153.00,191.00,229.00,268.00,M,SM,01,0000,00,19000101
1L10SO,79,01,307.00,349.00,396.00,452.00,520.00,608.00,727.00,898.00,912.00,927.00,M,SM,01,0000,00,19000101
1L10SO,79,02,941.00,953.00,,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,80,00,,,.00,53.00,108.00,160.00,212.00,261.00,310.00,359.00,F,ST,01,0000,00,19000101
1L10SO,80,01,409.00,461.00,518.00,583.00,661.00,760.00,897.00,912.00,927.00,941.00,F,ST,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,F,ST,01,0000,00,19000101
1L10SO,80,00,,,.00,54.00,108.00,161.00,213.00,263.00,312.00,361.00,F,PR,01,0000,00,19000101
1L10SO,80,01,411.00,463.00,520.00,584.00,662.00,761.00,897.00,912.00,927.00,941.00,F,PR,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,F,PR,01,0000,00,19000101
1L10SO,80,00,,,.00,48.00,100.00,151.00,200.00,247.00,295.00,342.00,F,SM,01,0000,00,19000101
1L10SO,80,01,391.00,443.00,501.00,567.00,648.00,752.00,897.00,912.00,927.00,941.00,F,SM,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,F,SM,01,0000,00,19000101
1L10SO,80,00,,,.00,42.00,90.00,137.00,183.00,227.00,271.00,315.00,M,ST,01,0000,00,19000101
1L10SO,80,01,361.00,411.00,468.00,536.00,621.00,735.00,898.00,912.00,927.00,941.00,M,ST,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,80,00,,,.00,45.00,95.00,143.00,190.00,235.00,279.00,323.00,M,PR,01,0000,00,19000101
1L10SO,80,01,370.00,419.00,476.00,543.00,627.00,739.00,898.00,912.00,927.00,941.00,M,PR,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,80,00,,,.00,31.00,74.00,116.00,156.00,196.00,236.00,277.00,M,SM,01,0000,00,19000101
1L10SO,80,01,321.00,371.00,429.00,500.00,593.00,718.00,898.00,912.00,927.00,941.00,M,SM,01,0000,00,19000101
1L10SO,80,02,953.00,,,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,81,00,,,.00,57.00,113.00,167.00,220.00,272.00,324.00,376.00,F,ST,01,0000,00,19000101
1L10SO,81,01,432.00,492.00,561.00,644.00,750.00,897.00,912.00,927.00,941.00,953.00,F,ST,01,0000,00,19000101
1L10SO,81,00,,,.00,58.00,114.00,168.00,221.00,273.00,325.00,378.00,F,PR,01,0000,00,19000101
1L10SO,81,01,433.00,494.00,562.00,645.00,751.00,897.00,912.00,927.00,941.00,953.00,F,PR,01,0000,00,19000101
1L10SO,81,00,,,.00,52.00,105.00,157.00,207.00,257.00,307.00,359.00,F,SM,01,0000,00,19000101
1L10SO,81,01,414.00,475.00,546.00,632.00,743.00,897.00,912.00,927.00,941.00,953.00,F,SM,01,0000,00,19000101
1L10SO,81,00,,,.00,44.00,94.00,141.00,188.00,234.00,280.00,329.00,M,ST,01,0000,00,19000101
1L10SO,81,01,382.00,442.00,514.00,604.00,725.00,898.00,912.00,927.00,941.00,953.00,M,ST,01,0000,00,19000101
1L10SO,81,00,,,.00,48.00,98.00,147.00,195.00,241.00,288.00,337.00,M,PR,01,0000,00,19000101
1L10SO,81,01,390.00,449.00,520.00,609.00,728.00,898.00,912.00,927.00,941.00,953.00,M,PR,01,0000,00,19000101
1L10SO,81,00,,,.00,32.00,76.00,118.00,159.00,201.00,245.00,291.00,M,SM,01,0000,00,19000101
1L10SO,81,01,343.00,404.00,479.00,577.00,708.00,898.00,912.00,927.00,941.00,953.00,M,SM,01,0000,00,19000101
1L10SO,82,00,,,,1.00,61.00,118.00,174.00,229.00,284.00,340.00,F,ST,01,0000,00,19000101
1L10SO,82,01,399.00,464.00,537.00,626.00,740.00,897.00,912.00,927.00,941.00,,F,ST,01,0000,00,19000101
1L10SO,82,00,,,,2.00,61.00,119.00,175.00,230.00,285.00,342.00,F,PR,01,0000,00,19000101
1L10SO,82,01,401.00,465.00,538.00,627.00,740.00,897.00,912.00,927.00,941.00,,F,PR,01,0000,00,19000101
1L10SO,82,00,,,,.00,55.00,110.00,163.00,216.00,269.00,324.00,F,SM,01,0000,00,19000101
1L10SO,82,01,382.00,447.00,522.00,614.00,732.00,897.00,912.00,927.00,941.00,,F,SM,01,0000,00,19000101
1L10SO,82,00,,,.00,46.00,97.00,146.00,194.00,243.00,294.00,350.00,M,ST,01,0000,00,19000101
1L10SO,82,01,414.00,490.00,586.00,714.00,898.00,912.00,927.00,941.00,953.00,,M,ST,01,0000,00,19000101
1L10SO,82,00,,,.00,50.00,101.00,151.00,201.00,250.00,302.00,357.00,M,PR,01,0000,00,19000101
1L10SO,82,01,421.00,496.00,591.00,717.00,898.00,912.00,927.00,941.00,953.00,,M,PR,01,0000,00,19000101
1L10SO,82,00,,,.00,33.00,77.00,121.00,165.00,210.00,259.00,313.00,M,SM,01,0000,00,19000101
1L10SO,82,01,377.00,457.00,559.00,698.00,898.00,912.00,927.00,941.00,953.00,,M,SM,01,0000,00,19000101
1L10SO,83,00,,,,3.00,64.00,124.00,182.00,241.00,301.00,364.00,F,ST,01,0000,00,19000101
1L10SO,83,01,432.00,511.00,606.00,728.00,897.00,912.00,927.00,941.00,,,F,ST,01,0000,00,19000101
1L10SO,83,00,,,,4.00,65.00,125.00,183.00,242.00,302.00,365.00,F,PR,01,0000,00,19000101
1L10SO,83,01,434.00,512.00,607.00,728.00,897.00,912.00,927.00,941.00,,,F,PR,01,0000,00,19000101
1L10SO,83,00,,,,.00,58.00,114.00,170.00,227.00,285.00,347.00,F,SM,01,0000,00,19000101
1L10SO,83,01,416.00,496.00,594.00,721.00,897.00,912.00,927.00,941.00,,,F,SM,01,0000,00,19000101
1L10SO,83,00,,,.00,48.00,100.00,151.00,203.00,257.00,316.00,383.00,M,ST,01,0000,00,19000101
1L10SO,83,01,464.00,566.00,703.00,898.00,912.00,927.00,941.00,953.00,,,M,ST,01,0000,00,19000101
1L10SO,83,00,,,.00,52.00,104.00,157.00,209.00,263.00,323.00,390.00,M,PR,01,0000,00,19000101
1L10SO,83,01,470.00,570.00,705.00,898.00,912.00,927.00,941.00,953.00,,,M,PR,01,0000,00,19000101
1L10SO,83,00,,,.00,34.00,80.00,126.00,174.00,225.00,282.00,349.00,M,SM,01,0000,00,19000101
1L10SO,83,01,433.00,541.00,687.00,898.00,912.00,927.00,941.00,953.00,,,M,SM,01,0000,00,19000101
1L10SO,84,00,,,,5.00,69.00,131.00,194.00,257.00,325.00,398.00,F,ST,01,0000,00,19000101
1L10SO,84,01,482.00,584.00,715.00,897.00,912.00,927.00,941.00,,,,F,ST,01,0000,00,19000101
1L10SO,84,00,,,,6.00,69.00,132.00,195.00,258.00,326.00,399.00,F,PR,01,0000,00,19000101
1L10SO,84,01,483.00,585.00,715.00,897.00,912.00,927.00,941.00,,,,F,PR,01,0000,00,19000101
1L10SO,84,00,,,,2.00,62.00,121.00,181.00,243.00,309.00,383.00,F,SM,01,0000,00,19000101
1L10SO,84,01,468.00,572.00,708.00,897.00,912.00,927.00,941.00,,,,F,SM,01,0000,00,19000101
1L10SO,84,00,,,.00,51.00,105.00,160.00,217.00,280.00,351.00,436.00,M,ST,01,0000,00,19000101
1L10SO,84,01,545.00,690.00,898.00,912.00,927.00,941.00,953.00,,,,M,ST,01,0000,00,19000101
1L10SO,84,00,,,.00,54.00,109.00,165.00,222.00,285.00,356.00,441.00,M,PR,01,0000,00,19000101
1L10SO,84,01,549.00,692.00,898.00,912.00,927.00,941.00,953.00,,,,M,PR,01,0000,00,19000101
1L10SO,84,00,,,.00,37.00,85.00,135.00,189.00,249.00,319.00,407.00,M,SM,01,0000,00,19000101
1L10SO,84,01,521.00,675.00,898.00,912.00,927.00,941.00,953.00,,,,M,SM,01,0000,00,19000101
1L10SO,85,00,,,,8.00,75.00,141.00,210.00,282.00,360.00,450.00,F,ST,01,0000,00,19000101
1L10SO,85,01,560.00,701.00,897.00,912.00,927.00,941.00,,,,,F,ST,01,0000,00,19000101
1L10SO,85,00,,,,8.00,75.00,142.00,211.00,282.00,361.00,451.00,F,PR,01,0000,00,19000101
1L10SO,85,01,560.00,701.00,897.00,912.00,927.00,941.00,,,,,F,PR,01,0000,00,19000101
1L10SO,85,00,,,,4.00,67.00,131.00,197.00,268.00,346.00,437.00,F,SM,01,0000,00,19000101
1L10SO,85,01,549.00,694.00,897.00,912.00,927.00,941.00,,,,,F,SM,01,0000,00,19000101
1L10SO,85,00,,,.00,55.00,113.00,174.00,240.00,316.00,407.00,522.00,M,ST,01,0000,00,19000101
1L10SO,85,01,676.00,898.00,912.00,927.00,941.00,953.00,,,,,M,ST,01,0000,00,19000101
1L10SO,85,00,,,.00,58.00,117.00,178.00,245.00,320.00,411.00,525.00,M,PR,01,0000,00,19000101
1L10SO,85,01,678.00,898.00,912.00,927.00,941.00,953.00,,,,,M,PR,01,0000,00,19000101
1L10SO,85,00,,,.00,41.00,94.00,150.00,213.00,288.00,380.00,500.00,M,SM,01,0000,00,19000101
1L10SO,85,01,663.00,898.00,912.00,927.00,941.00,953.00,,,,,M,SM,01,0000,00,19000101
1L10SO,86,00,,,,819.00,828.00,837.00,846.00,855.00,864.00,874.00,M,ST,01,0000,00,19000101
1L10SO,86,01,886.00,898.00,912.00,927.00,941.00,,,,,,M,ST,01,0000,00,19000101
1L10SO,86,00,,,,9.00,71.00,136.00,206.00,286.00,382.00,503.00,M,PR,01,0000,00,19000101
1L10SO,86,01,665.00,898.00,912.00,927.00,941.00,,,,,,M,PR,01,0000,00,19000101
1L10SO,86,00,,,,9.00,64.00,122.00,187.00,265.00,360.00,485.00,M,SM,01,0000,00,19000101
1L10SO,86,01,654.00,898.00,912.00,927.00,941.00,,,,,,M,SM,01,0000,00,19000101
1L10SO,87,00,,,,828.00,837.00,846.00,855.00,864.00,874.00,886.00,M,ST,01,0000,00,19000101
1L10SO,87,01,898.00,912.00,927.00,941.00,,,,,,,M,ST,01,0000,00,19000101
1L10SO,87,00,,,,13.00,82.00,157.00,243.00,345.00,474.00,648.00,M,PR,01,0000,00,19000101
1L10SO,87,01,898.00,912.00,927.00,941.00,,,,,,,M,PR,01,0000,00,19000101
1L10SO,87,00,,,,13.00,75.00,144.00,226.00,327.00,459.00,639.00,M,SM,01,0000,00,19000101
1L10SO,87,01,898.00,912.00,927.00,941.00,,,,,,,M,SM,01,0000,00,19000101
1L10SO,88,00,,,,837.00,846.00,855.00,864.00,874.00,886.00,898.00,M,ST,01,0000,00,19000101
1L10SO,88,01,912.00,927.00,941.00,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,88,00,,,,20.00,100.00,192.00,302.00,441.00,628.00,898.00,M,PR,01,0000,00,19000101
1L10SO,88,01,912.00,927.00,941.00,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,88,00,,,,20.00,93.00,180.00,289.00,429.00,621.00,898.00,M,SM,01,0000,00,19000101
1L10SO,88,01,912.00,927.00,941.00,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,89,00,,,,846.00,855.00,864.00,874.00,886.00,898.00,912.00,M,ST,01,0000,00,19000101
1L10SO,89,01,927.00,941.00,,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,89,00,,,,30.00,129.00,249.00,400.00,604.00,898.00,912.00,M,PR,01,0000,00,19000101
1L10SO,89,01,927.00,941.00,,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,89,00,,,,30.00,124.00,240.00,392.00,599.00,898.00,912.00,M,SM,01,0000,00,19000101
1L10SO,89,01,927.00,941.00,,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,90,00,,,,855.00,864.00,874.00,886.00,898.00,912.00,927.00,M,ST,01,0000,00,19000101
1L10SO,90,01,941.00,,,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,90,00,,,,48.00,179.00,347.00,572.00,898.00,912.00,927.00,M,PR,01,0000,00,19000101
1L10SO,90,01,941.00,,,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,90,00,,,,48.00,176.00,342.00,569.00,898.00,912.00,927.00,M,SM,01,0000,00,19000101
1L10SO,90,01,941.00,,,,,,,,,,M,SM,01,0000,00,19000101
1L10SO,91,00,,,,864.00,874.00,886.00,898.00,912.00,927.00,941.00,M,ST,01,0000,00,19000101
1L10SO,91,00,,,,80.00,270.00,527.00,898.00,912.00,927.00,941.00,M,PR,01,0000,00,19000101
1L10SO,91,00,,,,80.00,268.00,525.00,898.00,912.00,927.00,941.00,M,SM,01,0000,00,19000101
1L10SO,92,00,,,,874.00,886.00,898.00,912.00,927.00,941.00,,M,ST,01,0000,00,19000101
1L10SO,92,00,,,,146.00,453.00,898.00,912.00,927.00,941.00,,M,PR,01,0000,00,19000101
1L10SO,92,00,,,,146.00,452.00,898.00,912.00,927.00,941.00,,M,SM,01,0000,00,19000101
1L10SO,93,00,,,,886.00,898.00,912.00,927.00,941.00,,,M,ST,01,0000,00,19000101
1L10SO,93,00,,,,308.00,898.00,912.00,927.00,941.00,,,M,PR,01,0000,00,19000101
1L10SO,93,00,,,,308.00,898.00,912.00,927.00,941.00,,,M,SM,01,0000,00,19000101
1L10SO,94,00,,,,898.00,912.00,927.00,941.00,,,,M,ST,01,0000,00,19000101
1L10SO,94,00,,,,898.00,912.00,927.00,941.00,,,,M,PR,01,0000,00,19000101
1L10SO,94,00,,,,898.00,912.00,927.00,941.00,,,,M,SM,01,0000,00,19000101
1L10SO,95,00,,,,912.00,927.00,941.00,,,,,M,ST,01,0000,00,19000101
1L10SO,95,00,,,,912.00,927.00,941.00,,,,,M,PR,01,0000,00,19000101
1L10SO,95,00,,,,912.00,927.00,941.00,,,,,M,SM,01,0000,00,19000101
1L10SO,96,00,,,,927.00,941.00,,,,,,M,ST,01,0000,00,19000101
1L10SO,96,00,,,,927.00,941.00,,,,,,M,PR,01,0000,00,19000101
1L10SO,96,00,,,,927.00,941.00,,,,,,M,SM,01,0000,00,19000101
1L10SO,97,00,,,,941.00,,,,,,,M,ST,01,0000,00,19000101
1L10SO,97,00,,,,128.00,,,,,,,M,PR,01,0000,00,19000101
1L10SO,97,00,,,,128.00,,,,,,,M,SM,01,0000,00,19000101
1L10SO,99,00,.00,,,,,,,,,,M,ST,01,0000,00,19000101
1L10SO,99,00,.00,,,,,,,,,,M,PR,01,0000,00,19000101
1L10SO,99,00,.00,,,,,,,,,,M,SM,01,0000,00,19000101
1SALMI,00,00,,,,,,,.00,3.00,7.00,12.00,M,00,01,0000,00,19000101
1SALML,00,00,,,,,,,.00,3.00,7.00,12.00,M,00,01,0000,00,19000101
